s,F1, F2, F3, T1, T2, T3, T4, T_D40, T5, T6, TOELE, T_T_1, T_T_2, f, s_k, s_k2, k, s_V, s_V_K, r_tilde, T_BP1, T_BP2, T_WT1, T_WT2, T_V, T_V2, m, r, T_V_tilde, reglerguete_Misch , reglerguete_K, reglerguete_stellgroesse, reihenfolge
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2075.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2076.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2077.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2079.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2080.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2081.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2082.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2083.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2084.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2085.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2086.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2087.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2088.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2090.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2091.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2092.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2093.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2094.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2095.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2096.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2097.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2098.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2099.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2101.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2102.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2103.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2104.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2105.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2106.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2107.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2108.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2109.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2110.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2112.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2113.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2114.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2115.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2116.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2117.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2118.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2119.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2120.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2121.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2123.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2124.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2125.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2126.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2127.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2128.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.05, 0.00,     2129.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2130.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2131.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2132.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2134.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2135.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2136.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2137.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2138.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2139.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2140.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2141.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2142.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2143.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2145.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.01, 0.04, 0.00,     2146.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2147.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2148.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2149.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2150.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2151.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.04, 0.00,     2152.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2153.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2154.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2156.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2157.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2158.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2159.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2160.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2161.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2162.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, 0.00, -0.00, 68.00, 0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, -0.00, 0.0272, 0.43, 68.00, 0.00, 0.03, 0.00,     2163.70
